Supplementary Table 8. In Vitro-to-In Vivo Extrapolation Input and Output,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,CASRN,MW,Raw.Experimental.Percentage.Unbound,Entered.Experimental.Percentage.Unbound,Fub,source_PPB,Renal_Clearance,Met_Stab,Met_Stab_entered,r2,p.val,Concentration..uM.,Css_lower_5th_perc.mg.L.,Css_median_perc.mg.L.,Css_upper_95th_perc.mg.L.,Css_lower_5th_perc.uM.,Css_median_perc.uM.,Css_upper_95th_perc.uM.,Assay,AC50,Lower.Oral.Equivalent(mg/kg),Median.Oral.Equivalent(mg/kg),Upper.Oral.Equivalent(mg/kg),,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_BE3C_MMP1_up,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_BE3C_PAI1_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,BSK_BE3C_TGFb1_down,4.444444,2.573043202,5.186528241,11.43564602,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_BE3C_uPAR_down,13.333333,9.886462351,20.00803356,44.33697739,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_hDFCGF_CollagenIII_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_hDFCGF_IP10_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_hDFCGF_MIG_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_hDFCGF_PAI1_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_hDFCGF_Proliferation_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,BSK_hDFCGF_VCAM1_down,4.444444,2.573043202,5.186528241,11.43564602,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_KF3CT_MMP9_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,BSK_LPS_MPC1_down,4.444444,2.573043202,5.186528241,11.43564602,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_LPS_PGE2_down,13.333333,9.886462351,20.00803356,44.33697739,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_LPS_VCAM1_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_SAg_CD38_down,13.333333,9.886462351,20.00803356,44.33697739,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,BSK_SAg_CD40_down,4.444444,2.573043202,5.186528241,11.43564602,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,BSK_SAg_CD69_up,1.481481,0.857680874,1.728842358,3.811881148,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_SAg_Eselectin_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_SAg_IL8_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,BSK_SAg_MCP1_down,4.444444,2.573043202,5.186528241,11.43564602,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_SAg_PBMCCytotoxicity_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_SAg_Proliferation_down,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_SM3C_LDLR_up,40,29.65938779,60.02410217,133.0109355,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,BSK_SM3C_Proliferation_down,13.333333,9.886462351,20.00803356,44.33697739,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_CellCycleArrest_24hr,60.88,45.14158822,91.3566835,202.4426438,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_CellCycleArrest_72hr,30.57,22.66718712,45.87342008,101.6536075,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_CellLoss_72hr,92.43,68.53543034,138.7006941,307.3550192,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_Hepat_CellLoss_24hr,140.2,103.9561542,210.3844781,466.2033289,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_Hepat_CellLoss_48hr,169.9,125.9782497,254.952374,564.9639486,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_Hepat_DNADamage_48hr,146.8,108.8499532,220.288455,488.1501333,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_Hepat_Steatosis_24hr,125.6,93.13047767,188.4756808,417.6543375,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_Hepat_Steatosis_48hr,132.1,97.95012819,198.2295974,439.2686145,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_MicrotubuleCSK_24hr,187.8,139.2508257,281.8131597,624.4863422,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_MitoMass_24hr,92.5,68.58733427,138.8057363,307.5877884,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_MitoMembPot_72hr,130.5,96.76375267,195.8286333,433.9481771,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_MitoticArrest_24hr,164.9,122.2708262,247.4493612,548.3375816,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_MitoticArrest_72hr,114.8,85.12244297,172.2691732,381.7413849,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_OxidativeStress_72hr,180.8,134.0604328,271.3089418,601.2094285,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_StressKinase_1hr,181.5,134.5794721,272.3593636,603.5371199,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,CLM_StressKinase_72hr,118.5,87.86593634,177.8214027,394.0448964,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,CLZD_CYP2B6_48,4.315,2.498103569,5.035471109,11.10258394,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,CLZD_CYP3A4_48,3.5325,2.045087105,4.12231789,9.08919531,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,CLZD_SLCO1B1_24,0.016179,0.009366586,0.018880391,0.0416289,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,GreenScreen,100,74.14846948,150.0602554,332.5273388,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NCGC_AR_Antagonist,73,54.12838272,109.5439865,242.7449573,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NCGC_ERalpha_Agonist,1.723,0.997504623,2.010687537,4.433314513,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NCGC_ERalpha_Antagonist,17,12.60523981,25.51024342,56.52964759,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NCGC_PXR_Agonist_human,20.53,15.22268078,30.80737044,68.26786265,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_ADME_hCYP1A1,15,11.12227042,22.50903831,49.87910081,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_ADME_hCYP2C18,12,8.897816338,18.00723065,39.90328065,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NVS_ADME_hCYP2C19_Activator,4.6,2.663099981,5.368057266,11.83589481,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_ADME_hCYP2C9,6.2,4.597205108,9.303735836,20.616695,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_ADME_hCYP3A5,10,7.414846948,15.00602554,33.25273388,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_ADME_rCYP2A1,7.6,5.635283681,11.40457941,25.27207775,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NVS_ADME_rCYP2A2,2.6,1.505230424,3.034119324,6.689853589,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NVS_ADME_rCYP2C11,1.3,0.752615212,1.517059662,3.344926795,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_ADME_rCYP2C13,11,8.156331643,16.5066281,36.57800726,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_GPCR_h5HT6,11,8.156331643,16.5066281,36.57800726,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_GPCR_hOpiate_D1,29,21.50305615,43.51747407,96.43292824,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_GPCR_hOpiate_mu,35,25.95196432,52.5210894,116.3845686,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_GPCR_mCKKBCentral,38,28.1764184,57.02289706,126.3603887,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_GPCR_rOpiate_NonSelective,36,26.69344901,54.02169195,119.709842,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_GPCR_rOpiate_NonSelectiveNa,45,33.36681127,67.52711494,149.6373024,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_MP_rPBR,24,17.79563268,36.0144613,79.8065613,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NVS_NR_bER,0.74,0.428411736,0.863557038,1.904035252,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_NR_bPR,44,32.62532657,66.02651238,146.3120291,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_NR_hAR,18,13.34672451,27.01084598,59.85492098,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NVS_NR_hCAR_Antagonist,0.24,0.138944347,0.280072553,0.617524947,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NVS_NR_hER,0.71,0.411043693,0.828547969,1.826844634,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_NR_hGR,11,8.156331643,16.5066281,36.57800726,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,NVS_NR_mERa,0.76,0.439990432,0.886896418,1.955495665,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,NVS_TR_rVMAT2,29,21.50305615,43.51747407,96.43292824,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,Solidus_AllEnzyme,510,378.1571944,765.3073026,1695.889428,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,Solidus_NoEnzyme,378,280.2812146,567.2277655,1256.953341,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,Solidus_P450,228,169.0585104,342.1373824,758.1623324,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,Solidus_PhaseII,375,278.0567606,562.7259578,1246.97752,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,ATG_CRE_CIS,30,22.24454084,45.01807663,99.75820163,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,ATG_ERa_TRANS,1.1,0.636828256,1.283665868,2.830322672,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,19.29333671,19.29333671,0.832857135,0.000229,1,0.08872459,0.195626624,0.394328012,0.388648266,0.856920814,1.72731029,ATG_ERE_CIS,0.64,0.370518258,0.746860141,1.646733191,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,ATG_MRE_CIS,32,23.72751023,48.01928173,106.4087484,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,ATG_NRF2_ARE_CIS,27,20.02008676,40.51626896,89.78238147,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,ATG_PXRE_CIS,13,9.639301033,19.5078332,43.22855404,,
Bisphenol-A,80-05-7,228.2902,6.82,6.821704004,0.06821704,E,0.457054168,25.03752924,25.03752924,0.872620333,7.60E-05,10,0.068653062,0.152132355,0.307882552,0.300727153,0.666398972,1.348645504,ATG_PXR_TRANS,14,10.38078573,21.00843576,46.55382743,,
Boscalid,188425-85-6,343.206,3.2014,3.2014,0.032014,E,0.21481394,5.8173,5.8173,0.835319518,1.15E-07,10,0.707483804,1.280183613,2.749221992,2.061396957,3.730073521,8.010413548,BSK_3C_Proliferation_down,40,4.993499994,10.72364922,19.40431699,,
Boscalid,188425-85-6,343.206,3.2014,3.2014,0.032014,E,0.21481394,5.8173,5.8173,0.835319518,1.15E-07,10,0.707483804,1.280183613,2.749221992,2.061396957,3.730073521,8.010413548,BSK_3C_Vis_down,40,4.993499994,10.72364922,19.40431699,,
Boscalid,188425-85-6,343.206,3.2014,3.2014,0.032014,E,0.21481394,5.8173,5.8173,0.835319518,1.15E-07,10,0.707483804,1.280183613,2.749221992,2.061396957,3.730073521,8.010413548,BSK_BE3C_hLADR_up,13.333333,1.664499956,3.57454965,6.468105502,,
Boscalid,188425-85-6,343.206,3.2014,3.2014,0.032014,E,0.21481394,17.282,17.282,0.939802116,3.48E-11,1,0.253536054,0.468804702,1.062707049,0.738728501,1.365957186,3.096411627,BSK_KF3CT_IP10_up,1.481481,0.478450923,1.084573525,2.005447195,,
Boscalid,188425-85-6,343.206,3.2014,3.2014,0.032014,E,0.21481394,17.282,17.282,0.939802116,3.48E-11,1,0.253536054,0.468804702,1.062707049,0.738728501,1.365957186,3.096411627,BSK_KF3CT_MCP1_up,4.444444,1.435353091,3.253721307,6.016342938,,
Boscalid,188425-85-6,343.206,3.2014,3.2014,0.032014,E,0.21481394,17.282,17.282,0.939802116,3.48E-11,1,0.253536054,0.468804702,1.062707049,0.738728501,1.365957186,3.096411627,BSK_SM3C_MCP1_down,1.481481,0.478450923,1.084573525,2.005447195,,
Boscalid,188425-85-6,343.206,3.2014,3.2014,0.032014,E,0.21481394,5.8173,5.8173,0.835319518,1.15E-07,10,0.707483804,1.280183613,2.749221992,2.061396957,3.730073521,8.010413548,CLM_CellLoss_72hr,167.5,20.91028122,44.9052811,81.2555774,,
